name,marca,descrizione,image_url
Martello da carpentiere,Kapriol,"Martello da carpentiere con testa in acciaio altolegato al Nichel-Cromo-Molibdeno sottoposta a triplice trattamento termico per conferire una maggior resistenza e stabilità durante l'utilizzo. L'inclinazione delle penne levachiodi consente al martello di aderire perfettamente alla superficie per garantire l'estrazione del chiodo con un unico movimento . Il martello da carpentiere è disponibile sia con manico Progip Bi-component in plastica antiscivolo con anima in fibra di vetro, sia con manico in legno certificato . I martelli da carpentiere Kapriol sono stati progettati per garantire caratteristiche meccaniche superiori allo standard qualitativo presente sul mercato. SPECIFICHE TECNICHE testa verniciata con polvere epossidica con battente e penne lucidate disponibile sia con manico Progrip Bi-componente che manico in legno di faggio certificato la parte finale del manico consente l'inserimento nel gancio portautensili MATERIALI Testa : acciaio altolegato al Nichel-Cromo-Molibdeno Manico : plastica bicomponente o in legno di faggio",/images/kapriol_handtools/Martellodacarpentiere.webp
Martello da carpentiere Spanish,Kapriol,"Martello da carpentiere con testa in acciaio altolegato al Nichel-Cromo-Molibdeno con superficie del battente aumentata a parità di peso e particolare angolatura per facilitare l’estrazione dei chiodi. Questo martello Kapriol è disponibile sia con manico Progrip in plastica tricomponente antiscivolo e antivibrazioni, sia in legno di faggio certificato , entrambi dotati di una speciale geometria della parte finale del manico per facilitare il suo inserimento nel gancio portautensili. Il martello da carpentiere Spanish è un utensile versatile per svolgere lavori di carpenteria e falegnameria . SPECIFICHE TECNICHE testa sottoposta a triplice trattamento termico testa verniciata con polvere epossidica con battente e penne lucidate disponibile sia con manico Progrip Tri-componente che manico in legno di faggio certificato MATERIALI Testa : acciaio altolegato al Nichel-Cromo-Molibdeno Manico : plastica tricomponente o in legno di faggio",/images/kapriol_handtools/MartellodacarpentiereSpanish.webp
Mazza berlino,Kapriol,"Mazza da demolizione Berlino in acciaio temprato verniciato, con un lato a battente piano e uno con tagliente . La mazza da muratore Berlino è disponibile anche nella versione con manico in materiale plastico Progrip o con manico in legno completo di struttura paracolpi. SPECIFICHE TECNICHE un lato a battente piano e un lato con tagliente verniciatura con polvere epossidica MATERIALI Struttura : acciaio temprato",/images/kapriol_handtools/Mazzaberlino.webp
Mazza a gemma,Kapriol,Mazza a gemma in acciaio temprato con un lato a battente piano e uno a punta . Le mazze Kapriol vengono sottoposte a lavorazioni meccaniche e a trattamenti termici che garantiscono un'elevata resistenza all'usura. La mazza da muratore è disponibile anche nella versione con manico in legno o in materiale plastico Progrip . SPECIFICHE TECNICHE un lato a battente piano e un lato a punta verniciatura con polvere epossidica MATERIALI Struttura : acciaio temprato,/images/kapriol_handtools/Mazzaagemma.webp
Mazza da muratore a gemma,Kapriol,"Mazza da muratore per demolizioni con testa a gemma in acciaio temprato e verniciato, caratterizzata dalla presenza di un lato a battente a punta e uno piano . La mazza a gemma è disponibile sia nella versione con manico Progrip Bi-component in plastica antiscivolo e antivibrazione, sia nella versione con manico in legno di faggio certificato e verniciato, fornito di collare paracolpi in plastica. SPECIFICHE TECNICHE testa con un lato a battente piano e un lato a punta, verniciata con polvere epossidica versione con manico in materiale plastico bicomponente con anima in fibra di vetro versione con manico in legno di faggio certificato verniciato fornita di collare paracolpi in plastica MATERIALI Testa : acciaio forgiato temprato Manico : legno di faggio o plastica bicomponente",/images/kapriol_handtools/Mazzadamuratoreagemma.webp
Mazza a coppia,Kapriol,Mazza a coppia in acciaio temprato con battenti piani e spigoli smussati sottoposta a lavorazioni meccaniche di molatura per rendere le superfici piane. Le mazze Kapriol vengono sottoposte a specifici trattamenti termici che garantiscono un'elevata resistenza all'usura. La mazza da muratore è disponibile anche nella versione completa fornita di manico in legno o in materiale plastico Progrip . SPECIFICHE TECNICHE testa con battenti piani e spigoli smussati verniciatura con polvere epossidica MATERIALI Struttura : acciaio temprato,/images/kapriol_handtools/Mazzaacoppia.webp
Mazza da muratore a coppia,Kapriol,"Mazza da muratore a coppia con testa in acciaio temprato verniciata con battenti piani e spigoli smussati . La mazza da muratore Kapriol è disponibile in due versioni: una con manico Progrip Bi-component in plastica antiscivolo e antiurto, mentre l'altra con manico in legno di faggio certificato e verniciato dotato di un resistente collare paracolpi in materiale plastico. SPECIFICHE TECNICHE testa con battenti piani e spigoli smussati, verniciata con polvere epossidica versione con manico in materiale plastico bicomponente con anima in fibra di vetro versione con manico in legno di faggio certificato verniciato fornita di collare paracolpi in plastica MATERIALI Testa : acciaio forgiato temprato Manico : legno di faggio o plastica bicomponente",/images/kapriol_handtools/Mazzadamuratoreacoppia.webp
Mazzetta da muratore,Kapriol,"Mazzetta da muratore con testa in acciaio forgiato temprato e manico in frassino verniciato trasparente, con tornitura conica per garantire il perfetto accoppiamento con la testa ed impedire lo sfilamento durante l'utilizzo. Le mazzette Kapriol garantiscono elevate performance grazie a specifici trattamenti termici che garantiscono un' elevata resistenza all'usura ed agli impatti . SPECIFICHE TECNICHE manico in legno verniciato trasparente con tornitura conica accoppiamento testa-manico antisfilamento MATERIALI Testa : acciaio forgiato temprato Manico : legno di frassino",/images/kapriol_handtools/Mazzettadamuratore.webp
Mazzetta da muratore fissa,Kapriol,"Mazzetta da muratore dotata di testa in acciaio forgiato temprato sottoposta a lavorazioni di molatura per rendere le superfici piane per il lavoro di battitura. Il resistente manico in frassino certificato con verniciatura trasparente viene fissato alla testa della mazzetta con un cuneo metallico , al fine di garantire una perfetta coesione. SPECIFICHE TECNICHE manico con verniciatura trasparente testa fissata con cuneo metallico MATERIALI Testa : acciaio forgiato temprato Manico : legno di frassino",/images/kapriol_handtools/Mazzettadamuratorefissa.webp
Mazzetta Power,Kapriol,Resistente mazzetta da muratore dotata di testa in acciaio forgiato temprato fissata al manico con resina epossidica per un'eccellente resistenza all'usura ed agli impatti. Il manico ergonomico Progrip Tri-component con anima in fibra di vetro aumenta notevolmente il grip dell'impugnatura della mazzetta durante l'utilizzo. Le superfici di battitura delle mazzette Kapriol vengono sottoposte ad accurate lavorazioni meccaniche di molatura per renderle piane e resistenti nel tempo. SPECIFICHE TECNICHE testa levigata verniciata con polvere epossidica testa fissata con resina epossidica impugnatura ergonomica Progrip Tri-component con anima in fibra di vetro MATERIALI Testa : acciaio forgiato temprato Manico : plastica tricomponente,/images/kapriol_handtools/MazzettaPower.webp
Mazzetta Master,Kapriol,Mazzetta da muratore con testa in acciaio temprato forgiato tramite l'utilizzo di appositi stampi chiusi. La mazzetta Master è dotata di manico antisfilamento con impugnatura ergonomica in materiale plastico Bi-componente con anima in fibra di vetro. La perfetta coesione tra manico e testa è ottenuta tramite la particolare struttura ad incastro. Le superfici di battitura delle mazzette Kapriol vengono sottoposte ad accurate lavorazioni meccaniche di molatura per renderle piane e funzionali durante il lavoro. SPECIFICHE TECNICHE testa levigata verniciata con polvere epossidica manico antisfilamento impugnatura ergonomica Progrip Bi-component con anima in fibra di vetro MATERIALI Testa : acciaio forgiato temprato Manico : plastica bicomponente,/images/kapriol_handtools/MazzettaMaster.webp
Picozzino da carpentiere in acciaio,Kapriol,Picozzino da carpentiere dotato di resistente manico in acciaio tubolare cromato e impugnatura ergonomica Progrip Tri-component antiscivolo e antiurto. La resistente testa in acciaio forgiato del piccozzino ha una speciale zigrinatura antiscivolo sul battente con sistema levachiodi laterale. Questa piccola piccozza da muratore è equipaggiata di spina di sicurezza che evita la fuoriuscita della testa dal manico durante l'utilizzo. SPECIFICHE TECNICHE testa con speciale zigrinatura antiscivolo sul battente e dotata di levachiodo laterale tagliente lucidato ed affilato impugnatura ergonomica Progrip Tri-component in materiale plastico spina di sicurezza inserita nella testa che impedisce la fuoriuscita dal manico MATERIALI Testa : acciaio forgiato temprato Manico : acciaio tubolare cromato,/images/kapriol_handtools/Picozzinodacarpentiereinacciaio.webp
Picozzino da carpentiere,Kapriol,"Picozzino da carpentiere dotato di testa in acciaio forgiato temprato interamente lucidata e tagliente della lama affilato. Questo modello di piccozza da muratore è disponibile sia nella versione con manico in materiale plastico bicomponente con anima in fibra di vetro , sia con manico in legno di faggio certificato e verniciato. Entrambi i manici vengono fissati alla testa con resine epossidiche per garantire la massima resistenza durante l'utilizzo. SPECIFICHE TECNICHE testa interamente lucidata con tagliente affilato versione con manico in materiale plastico Progrip Bi-component con anima in fibra di vetro versione con manico in legno di faggio certificato verniciato entrambi i manici vengono fissati alla testa mediante resine epossidiche MATERIALI Testa : acciaio forgiato temprato Manico : legno verniciato",/images/kapriol_handtools/Picozzinodacarpentiere.webp
Martellina catania,Kapriol,"Martellina da muratore con testa in acciaio forgiato con battente a scalpello e uno a punta allungata funzionale per lavori di demolizione. Le martelline Kapriol sono disponibili con due versioni differenti di manico : uno in plastica Tricomponente con elevato grip che garantisce una presa salda, l'altro in legno di faggio certificato e verniciato, entrambi con svasatura conica antisfilatura. SPECIFICHE TECNICHE testa verniciata con polvere epossidica battente a scalpello ed uno a punta molto allungata versione con manico in materiale plastico Progip Tri-component con anima in fibra di vetro versione con manico in legno di faggio certificato verniciato manici realizzati con svasatura conica anti sfilo MATERIALI Testa : acciaio forgiato temprato Manico : legno di faggio o plastica tricomponente",/images/kapriol_handtools/Martellinacatania.webp
Martellina Malepeggio,Kapriol,"Martellina malepeggio in acciaio forgiato verniciato con doppio battente a scalpello , uno verticale e uno orizzontale. Disponibile sia nella versione con manico Progrip Tri-componente antiscivolo che ammortizza le vibrazioni, sia con manico in legno di faggio certificato e verniciato per una maggior resistenza. Entrambi i manici della martellina sono dotati di svasatura conica antisfilamento. Tutte le martelline Kapriol vengono realizzate tramite processo di stampaggio a caldo per garantire la massima resistenza meccanica. SPECIFICHE TECNICHE testa verniciata con polvere epossidica battenti a scalpello, uno verticale e uno orizzontale. versione con manico in materiale plastico Progip Tri-component con anima in fibra di vetro versione con manico in legno di faggio certificato verniciato manici realizzati con svasatura conica anti sfilo MATERIALI Testa : acciaio forgiato temprato Manico : legno di faggio o plastica tricomponente",/images/kapriol_handtools/MartellinaMalepeggio.webp
Martellina muratore,Kapriol,"Martellina da muratore con testa in acciaio forgiato temprato con duplice funzione del battente , uno piatto mentre l'altro a scalpello, funzionali a lavori di demolizione. La martellina Kapriol è disponibile sia nella versione con manico in legno di faggio certificato che nella versione Progrip Tri-component in plastica antiscivolo e antiurti , appositamente studiata per ammortizzare le vibrazioni durante l'utilizzo. Entrambi i manici della martellina vengono realizzati con una svasatura conica volta ad impedire lo sfilamento. SPECIFICHE TECNICHE testa verniciata con polvere epossidica battente piatto e con scalpello che la rende ideale per ogni tipo di demolizione versione con manico in materiale plastico Progip Tri-component con anima in fibra di vetro versione con manico in legno di faggio certificato verniciato manici realizzati con svasatura conica anti sfilo MATERIALI Testa : acciaio forgiato temprato Manico : legno di faggio o plastica tricomponente",/images/kapriol_handtools/Martellinamuratore.webp
Bocciarda a due teste,Kapriol,"Bocciarda a due teste in acciaio forgiato , levigato e verniciato, dotata su entrambi i battenti di reistenti punte a forma piramidale lavorate con macchine a controllo numerico. Grazie alle punte della bocciarda è possibile rendere ruvide le superfici delle pietre, sia per motivi estetici o decorativi, che per rendere meno sdrucciolevoli pavimentazioni da esterno. La bocciarda da muratore è dotata di comodo manico in legno di faggio certificato , fissato alla testa in acciaio mediante un resistente cuneo metallico. SPECIFICHE TECNICHE testa levigata su tutti i lati e verniciata con polvere epossidica entrambi i battenti con punte a forma piramidale manico in legno certificato e verniciato, fissato alla testa mediante cuneo metallico MATERIALI Testa : acciaio forgiato temprato Manico : legno di faggio",/images/kapriol_handtools/Bocciardaadueteste.webp
Fermastadia,Kapriol,"Fermastadia con punta in acciaio trafilato ad elevata resistenza e staffa in acciaio forgiato zigrinato per garantire il miglior ancoraggio. La fermastadia è un utensile utile per il fissaggio stabile della stadia alla parete al fine di garantire una posa più comoda e pratica, ed è disponibile con sezione tonda, quadrata ed ottogonale. SPECIFICHE TECNICHE punta ad alta resistenza staffa dotata di zigrinatura per il migliore ancoraggio verniciatura con polvere epossidica disponibili con sezione tonda, quadrata ed ottogonale MATERIALI Punta : acciaio trafilato temprato Staffa : acciaio forgiato",/images/kapriol_handtools/Fermastadia.webp
Salvamano per scalpelli,Kapriol,"Impugnatura salvamano per punte e scalpelli , realizzato in materiale sintetico indeformabile ad elevata resistenza. Il salvamano Kapriol è stato studiato per proteggere completamente la mano senza limitare la visuale d'azione. L'impugnatura salvamano aderisce e agevola la presa anche con l'utilizzo di guanti. SPECIFICHE TECNICHE in materiale sintetico indeformabile ad elevata resistenza presa agevole anche con l’utilizzo di guanti",/images/kapriol_handtools/Salvamanoperscalpelli.webp
Scalpello per marmo,Kapriol,"Scalpello per marmo in acciaio trafilato con tagliente rivestito con una placca in widia (carburo cementato), riportata mediante saldobrasatura, che garantisce una elevata resistenza, anche per la lavorazione di materiali e pietre particolarmente dure. Lo scalpello per marmo a sezione ottagonale viene sottoposto a trattamenti termici speciali per ridurre il rischio di deformazione strutturale e garantire la massima resistenza all'usura, per prestazioni di alta qualità. Gli scalpelli in widia sono particolarmente indicati per la lavorazione del marmo per la loro resistenza e durezza. SPECIFICHE TECNICHE a sezione ottagonale sottoposti a speciale trattamento termico tagliente rivestito con placca in widia (carburo cementato) riportata mediante saldobrasatura MATERIALI Struttura : acciaio trafilato",/images/kapriol_handtools/Scalpellopermarmo.webp
Punteruolo da muratore,Kapriol,"Punteruolo da muratore realizzato in acciaio al cromo vanadio a sezione tonda sottoposto a speciale trattamento termico che riduce ogni rischio di scheggiatura o di deformazione strutturale dei taglienti. Il punteruolo in acciaio è dotato di un particolare rigonfiamento sul battente che favorisce la percussione ed evita le scheggiature, mentre, il tagliente affilato garantisce un'elevata resistenza. SPECIFICHE TECNICHE a sezione tonda sottoposto a speciale trattamento termico tagliente affilato rigonfiamento sul battente per favorire la percussione verniciatura con polvere epossidica MATERIALI Struttura : acciaio al cromo vanadio",/images/kapriol_handtools/Punteruolodamuratore.webp
Scalpello da meccanico,Kapriol,"Scalpello piatto da meccanico in acciaio a sezione rettangolare con tagliente temprato resistente e specifico per il taglio di metalli, dadi e rivetti . Scalpello Kapriol stampato a caldo e sottoposto a speciale trattamento termico per ridurre possibili rischi di scheggiatura o di deformazione strutturale del tagliente. SPECIFICHE TECNICHE a sezione rettangolare sottoposto a speciale trattamento termico tagliente temprato per il taglio di metalli, dadi e rivetti verniciatura con polvere epossidica MATERIALI Struttura : acciaio",/images/kapriol_handtools/Scalpellodameccanico.webp
Punta da muratore riaffilabile,Kapriol,"Punta da muratore in acciaio al cromo vanadio a sezione ottagonale , resistente e riaffilabile tramite processo di molatura. Questo utensile da muratore per lavori di scolpitura e demolizione garantisce una lunga durata grazie a speciali nervature che ne aumentano la resistenza e specifici trattamenti termici per ridurre il rischio di deformazione e scheggiatura. SPECIFICHE TECNICHE a sezione ottogonale sottoposto a speciale trattamento termico riaffilabile senza l’esigenza di nuovo trattamento termico apposite nervature che aumentano la resistenza strutturale verniciatura con polvere epossidica MATERIALI Struttura : acciaio al cromo vanadio",/images/kapriol_handtools/Puntadamuratoreriaffilabile.webp
Scalpello ottagonale,Kapriol,"Scalpello da muratore in acciaio al cromo vanadio a sezione ottagonale , sottoposto a speciale trattamento termico in grado di ridurre il rischio di scheggiatura o di deformazione strutturale dei taglienti. La lunga durata e resistenza all'usura dello scalpello viene garantita dalle apposite nervature in grado di aumentare la resistenza strutturale. Lo scalpello ottagonale è dotato di tagliente riaffilabile senza necessità di un ulteriore trattamento termico. Gli scalpelli Kapriol vengono realizzati mediante processo di lavorazione di stampaggio a caldo che conferisce al prodotto maggiore resistenza meccanica. SPECIFICHE TECNICHE a sezione ottagonale sottoposto a speciale trattamento termico tagliente riaffilabile senza l’esigenza di nuovo trattamento termico apposite nervature che aumentano la resistenza strutturale verniciatura con polvere epossidica MATERIALI Struttura : acciaio al cromo vanadio",/images/kapriol_handtools/Scalpelloottagonale.webp
Scalpello piatto ciseaux à briques,Kapriol,"Scalpello punta piatta realizzato in acciaio forgiato e temprato, dotato di un largo tagliente riaffilabile senza l'esigenza di un ulteriore trattamento termico. Il tagliente affilato di questo scalpello per mattoni garantisce un taglio preciso e netto del mattone con un solo colpo di mazzetta. SPECIFICHE TECNICHE largo tagliente affilato riaffilabile senza l’esigenza di nuovo trattamento termico verniciatura con polvere epossidica MATERIALI Struttura : acciaio forgiato temprato",/images/kapriol_handtools/Scalpellopiattociseauxàbriques.webp
Punta da muratore tonda,Kapriol,"Resistente punta da muratore in acciaio al cromo a sezione tonda sottoposta a trattamento termico per ridurre il rischio di scheggiatura e deformazione del tagliente. Questa punta da muratore può essere riaffilata tramite molatura senza la necessità esigenza di nuovo trattamento termico e garantisce una lunga durata, grazie alle apposite nervature strutturali. Il rigonfiamento sul battente della punta da muratore, invece, consente di svolgere azioni di percussioni senza rischio di scheggiature. SPECIFICHE TECNICHE a sezione tonda sottoposto a speciale trattamento termico riaffilabile con molatura senza l’esigenza di nuovo trattamento termico rigonfiamento sul battente favorisce la percussione apposite nervature che aumentano la resistenza strutturale verniciatura con polvere epossidica MATERIALI Struttura : acciaio al cromo vanadio",/images/kapriol_handtools/Puntadamuratoretonda.webp
Scalpello tondo,Kapriol,"Scalpello da muratore in acciaio al cromo vanadio a sezione tonda sottoposto a speciale trattamento termico che riduce ogni rischio di scheggiatura o di deformazione strutturale dei taglienti. Il rigonfiamento sul battente favorisce la percussione evitando possibili scheggiature. Lo scalpello tondo può essere riaffilato tramite molatura , senza la necessità di un nuovo trattamento termico, e garantisce una lunga durata grazie alle apposite nervature che garantiscono una maggior resistenza strutturale. SPECIFICHE TECNICHE a sezione tonda sottoposto a speciale trattamento termico riaffilabile con molatura rigonfiamento sul battente per favorire la percussione apposite nervature che aumentano la resistenza strutturale verniciatura con polvere epossidica MATERIALI Struttura : acciaio al cromo vanadio",/images/kapriol_handtools/Scalpellotondo.webp
Punta da muratore ottagonale,Kapriol,"Punta da muratore in acciaio al carbonio a sezione ottagonale particolarmente resistente, con verniciatura a polvere epossidica. La superficie di battuta e la punta temprate ad induzione evitano possibili scheggiature e deformazioni strutturali durante l'utilizzo. SPECIFICHE TECNICHE a sezione ottagonale superficie di battuta e punta temprate ad induzione verniciatura con polvere epossidica MATERIALI Struttura : acciaio al carbonio",/images/kapriol_handtools/Puntadamuratoreottagonale.webp
Scalpello da muratore,Kapriol,"Scalpello da muratore a sezione ottagonale , realizzato in acciaio al carbonio di alta qualità con superficie di battuta e taglienti temprati ad induzione per evitare scheggiature e deformazioni strutturali. Lo scalpello a punta manuale è indicato per lavori edili di demolizione. SPECIFICHE TECNICHE sezione ottagonale superficie di battuta e taglienti temprati ad induzione verniciatura con polvere epossidica MATERIALI Struttura : acciaio al carbonio",/images/kapriol_handtools/Scalpellodamuratore.webp
Tampone per carta abrasiva,Kapriol,"Tampone per carta abrasiva in pura gomma termoplastica ecosostenibile di dimensioni 70x25 mm, equipaggiato di pratiche punte metalliche funzionali al fissaggio della carta abrasiva. Il design del tampone è stato progettato per offrire una presa sicura e comoda e per garantire il perfetto controllo durante i lavori di levigatura. SPECIFICHE TECNICHE struttura in pura gomma dimensioni di 70x25 mm punte metalliche MATERIALI Struttura : gomma termoplastica ecosostenibile",/images/kapriol_handtools/Tamponepercartaabrasiva.webp
Cesoia manuale,Kapriol,"Cesoia manuale dotata di lame in acciaio forgiato al cromo-molibdeno e molla di apertura che facilita il sistema di taglio e leva di bloccaggio. Cesoie professionali con manici in acciaio e impugnatura ergonomica in materiale bi componente che garantiscono un ottimo grip. Le cesoie Kapriol hanno una capacità di taglio fino a 1,5 mm per acciaio laminato a freddo e fino a 0,80 mm per acciaio inossidabile AISI-304. Cesoia Kapriol disponibile con taglio diritto, destro e sinistro . SPECIFICHE TECNICHE lame in acciaio forgiato al cromo-molibdeno impugnatura ergonomica in materiale bi componente con ottimo grip molla di apertura con leva di bloccaggio capacità di taglio fino a 1,5mm per acciaio laminato a freddo e fino a 0,80mm per acciaio inossidabile AISI-304 MATERIALI Struttura : acciaio al cromo-molibdeno",/images/kapriol_handtools/Cesoiamanuale.webp
