name,description,url,image_url
Cerniera piana romboidale,Cerniera piana romboidale - zincata bianca,https://www.unishop.it/33x292/0685-130-212-01,/images/unishop_products_carpe/Cernierapianaromboidale.webp
Catenaccio ad L rotondo per c…,Catenaccio ad L rotondo per cancelli - in acciaio zincato,https://www.unishop.it/300/0685-130-470-01,/images/unishop_products_carpe/CatenaccioadLrotondoperc.webp
Catenaccio portalucchetto dir…,Catenaccio portalucchetto diritto - in acciaio zincato bianco,https://www.unishop.it/140/0685-133-193-01,/images/unishop_products_carpe/Catenaccioportalucchettodir.webp
Catenaccio portalucchetto pro…,Catenaccio portalucchetto profilato - in acciaio zincato con contropiastra,https://www.unishop.it/150/0685-130-521-01,/images/unishop_products_carpe/Catenaccioportalucchettopro.webp
Catenaccio portalucchetto pes…,Catenaccio portalucchetto pesante - in acciaio verniciato grigio fornito in un pezzo unico staccabile per consentire un corretto posizionamento delle parti,https://www.unishop.it/220/0685-130-511-01,/images/unishop_products_carpe/Catenaccioportalucchettopes.webp
Cerniera con portalucchetto,Cerniera con portalucchetto - in acciaio zincato,https://www.unishop.it/85/0685-130-171-01,/images/unishop_products_carpe/Cernieraconportalucchetto.webp
Giunzione a cavallotto da piegare,Giunzione a cavallotto da piegare - in acciaio zincato a fuoco idoneo per recinzioni e steccati. Fissaggio mediante chiodi per carpenteria zigrinati o viti Ruspert®Silver (art. 0196 8..),https://www.unishop.it/giunzione-a-cavallotto-da-piegare/1a8a0402-d8e4-41fe-8327-b2ffb52fd751,/images/unishop_products_carpe/Giunzioneacavallottodapiegare.webp
Piastra angolare per pali tondi,"Piastra angolare per pali tondi - in acciaio zincato a fuoco certificata ETA-09/0355
idoneo per pali di recinzione
Fissaggio mediante chiodi, viti legno TE o viti Ruspert®Silver (art. 0196 8..)",https://www.unishop.it/piastra-angolare-per-pali-tondi/f5546b7c-8eb3-40b3-9a66-c7afa1f78bcd,/images/unishop_products_carpe/Piastraangolareperpalitondi.webp
Borchie copripalo quadrate,"Borchie copripalo quadrate le borchie in plastica non sono preforate. 
Per il fissaggio delle stesse sono utilizzabili viti truciolari o autofilettanti, chiodi, colle e sigillanti legno-plastica",https://www.unishop.it/carpenteria/recinzioni/borchie-copripalo-quadrate/,/images/unishop_products_carpe/Borchiecopripaloquadrate.webp
Borchie copripalo quadrate con sfera,Borchie copripalo quadrate con sfera,https://www.unishop.it/carpenteria/recinzioni/borchie-copripalo-quadrate-con-sfera/,/images/unishop_products_carpe/Borchiecopripaloquadrateconsfera.webp
Borchie copripalo rotonde,"Borchie copripalo rotonde le borchie in plastica non sono preforate. 
Per il fissaggio delle stesse sono utilizzabili viti truciolari o autofilettanti, chiodi, colle e sigillanti legno-plastica",https://www.unishop.it/carpenteria/recinzioni/borchie-copripalo-rotonde/,/images/unishop_products_carpe/Borchiecopripalorotonde.webp
Moschettone con tirante per altalena,"Moschettone con tirante per altalena - in acciaio zincato bianco Il moschettone con tirante, può essere agganciato a qualsiasi seggiolino con anello all’estremità dell’altalena. Il fissaggio avviene inserito dal basso il perno e fissato con rondella e doppio dado sulla parte superiore del trave. 
rotella in Nylon
2 dadi e 1 rondella in acciaio",https://www.unishop.it/moschettone-con-tirante-per-altalena/f22c0d7f-fcef-43d7-85b0-154a320c5ad1,/images/unishop_products_carpe/Moschettonecontiranteperaltalena.webp
Cerniera piana a T,Cerniera piana a T - zincata bianca,https://www.unishop.it/cerniera-piana-a-t/7a925fc2-6e39-42b6-a185-0884a4c92d9a,/images/unishop_products_carpe/CernierapianaaT.webp
Cerniera piana rinforzata,"Cerniera piana rinforzata - perno sfilabile, zincata bianca",https://www.unishop.it/cerniera-piana-rinforzata/072f53ff-6bb3-4314-984c-3105f8de3f34,/images/unishop_products_carpe/Cernierapianarinforzata.webp
Cerniera piana rinforzata,"Cerniera piana rinforzata - perno in ottone, zincata bianca",https://www.unishop.it/cerniera-piana-rinforzata/631433eb-1f18-40b2-8cd7-e7d6b44e66b5,/images/unishop_products_carpe/Cernierapianarinforzata.webp
Cerniera piana romboidale,Cerniera piana romboidale - zincata bianca,https://www.unishop.it/cerniera-piana-romboidale/eaee5745-894a-4b18-90c5-7089105db687,/images/unishop_products_carpe/Cernierapianaromboidale.webp
Catenaccio ad L rotondo per cancelli,Catenaccio ad L rotondo per cancelli - in acciaio zincato,https://www.unishop.it/catenaccio-ad-l-rotondo-per-cancelli/19ae4486-450f-403c-a302-5317a7675858,/images/unishop_products_carpe/CatenaccioadLrotondopercancelli.webp
Catenacci di sicurezza con portalucchetto,Catenacci di sicurezza con portalucchetto - con fori di montaggio coperti in chiusura,https://www.unishop.it/carpenteria/recinzioni/catenacci-di-sicurezza-con-portalucchetto/,/images/unishop_products_carpe/Catenaccidisicurezzaconportalucchetto.webp
Catenaccio portalucchetto diritto,Catenaccio portalucchetto diritto - in acciaio zincato bianco,https://www.unishop.it/catenaccio-portalucchetto-diritto/3d8cf427-8195-47d0-b4b3-d8eb48f1d2a5,/images/unishop_products_carpe/Catenaccioportalucchettodiritto.webp
Catenaccio portalucchetto profilato,Catenaccio portalucchetto profilato - in acciaio zincato con contropiastra,https://www.unishop.it/catenaccio-portalucchetto-profilato/e821c983-9b75-430a-bf49-c96ad60df87c,/images/unishop_products_carpe/Catenaccioportalucchettoprofilato.webp
Catenaccio portalucchetto pesante,Catenaccio portalucchetto pesante - in acciaio verniciato grigio fornito in un pezzo unico staccabile per consentire un corretto posizionamento delle parti,https://www.unishop.it/catenaccio-portalucchetto-pesante/e338c931-e5b3-46f8-8379-eb7615120144,/images/unishop_products_carpe/Catenaccioportalucchettopesante.webp
Cerniera con portalucchetto,Cerniera con portalucchetto - in acciaio zincato,https://www.unishop.it/cerniera-con-portalucchetto/411ff586-10fd-44b5-b5bd-d825a01defac,/images/unishop_products_carpe/Cernieraconportalucchetto.webp
Chiusura a gancio con occhiolo,Chiusura a gancio con occhiolo - in acciaio zincato,https://www.unishop.it/chiusura-a-gancio-con-occhiolo/0a890515-d551-4021-b3aa-98a870eed707,/images/unishop_products_carpe/Chiusuraagancioconocchiolo.webp
Chiusura a leva per cancelli,Chiusura a leva per cancelli - in acciaio zincato giallo,https://www.unishop.it/chiusura-a-leva-per-cancelli/012df906-f504-4288-8f23-02ffe25ef889,/images/unishop_products_carpe/Chiusuraalevapercancelli.webp
Anello con piastra,Anello con piastra - in acciaio zincato a fuoco,https://www.unishop.it/anello-con-piastra/eb1f959b-e0a3-4637-8c7c-099e96313128,/images/unishop_products_carpe/Anelloconpiastra.webp
Zincata nera anticata in arte…,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x400/0685-131-410-01,/images/unishop_products_carpe/Zincataneraanticatainarte.webp
Zincata nera anticata in arte…,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x400/0685-131-306-01,/images/unishop_products_carpe/Zincataneraanticatainarte.webp
Nera verniciata cataforese,Bandelle pesanti a piastra,https://www.unishop.it/400/0685-130-414-01,/images/unishop_products_carpe/Neraverniciatacataforese.webp
Nero anticato in arte povera,Perno con piastra per bandelle,https://www.unishop.it/oe13x18/0685-131-080-01,/images/unishop_products_carpe/Neroanticatoinartepovera.webp
Acciaio zincato bianco,Bandelle pesanti a cerniera,https://www.unishop.it/400/0685-131-132-02,/images/unishop_products_carpe/Acciaiozincatobianco.webp
Nera anticata in arte povera,Bandelle leggere a cerniera,https://www.unishop.it/300/0685-131-432-01,/images/unishop_products_carpe/Neraanticatainartepovera.webp
Nera anticata in arte povera,Bandelle leggere a piastra,https://www.unishop.it/300/0685-131-422-01,/images/unishop_products_carpe/Neraanticatainartepovera.webp
Nera verniciata cataforese,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x400/0685-130-442-01,/images/unishop_products_carpe/Neraverniciatacataforese.webp
Nera verniciata cataforese,Bandelle leggere a cerniera,https://www.unishop.it/200/0685-130-421-01,/images/unishop_products_carpe/Neraverniciatacataforese.webp
Zincato nero in arte povera,Perno con piastra per bandelle,https://www.unishop.it/oe10x18/0685-131-072-01,/images/unishop_products_carpe/Zincatoneroinartepovera.webp
Zincata nera anticata in arte…,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x500/0685-131-318-01,/images/unishop_products_carpe/Zincataneraanticatainarte.webp
Zincata gialla,Bandelle pesanti a piastra,https://www.unishop.it/500/0685-131-115-01,/images/unishop_products_carpe/Zincatagialla.webp
Nera verniciata cataforese,Bandelle leggere a piastra,https://www.unishop.it/250/0685-130-402-01,/images/unishop_products_carpe/Neraverniciatacataforese.webp
Nero cataforese,Perno con piastra per bandelle,https://www.unishop.it/oe13x11/0685-130-413-01,/images/unishop_products_carpe/Nerocataforese.webp
Zincata gialla,Bandelle leggere a piastra,https://www.unishop.it/250/0685-131-102-01,/images/unishop_products_carpe/Zincatagialla.webp
Zincata bianca,Bandelle leggere a cerniera,https://www.unishop.it/300/0685-131-123-02,/images/unishop_products_carpe/Zincatabianca.webp
Nera verniciata cataforese,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x600/0685-130-452-01,/images/unishop_products_carpe/Neraverniciatacataforese.webp
Zincata bianca anticata in ar…,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x200/0685-131-301-02,/images/unishop_products_carpe/Zincatabiancaanticatainar.webp
Zincato bianco in arte povera,Perno con piastra per bandelle,https://www.unishop.it/oe13x22/0685-131-076-02,/images/unishop_products_carpe/Zincatobiancoinartepovera.webp
Zincata bianca,Bandelle leggere con occhiolo,https://www.unishop.it/oe10x300/0685-131-141-02,/images/unishop_products_carpe/Zincatabianca.webp
Zincata bianca in arte povera,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x500/0685-131-317-02,/images/unishop_products_carpe/Zincatabiancainartepovera.webp
Zincato bianco,Perno con piastra per bandelle,https://www.unishop.it/oe10x10/0685-131-010-02,/images/unishop_products_carpe/Zincatobianco.webp
Zincato bianco,Bandelle pesanti con occhiolo,https://www.unishop.it/oe13x700/0685-131-153-02,/images/unishop_products_carpe/Zincatobianco.webp
Distanziato zincato bianco,Perno con piastra per bandelle,https://www.unishop.it/oe10x20/0685-131-020-02,/images/unishop_products_carpe/Distanziatozincatobianco.webp
Bandelle leggere a cerniera,Bandelle leggere a cerniera,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-leggere-a-cerniera/,/images/unishop_products_carpe/Bandelleleggereacerniera.webp
Bandelle pesanti a cerniera,Bandelle pesanti a cerniera,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-pesanti-a-cerniera/,/images/unishop_products_carpe/Bandellepesantiacerniera.webp
Bandelle leggere a piastra,Bandelle leggere a piastra,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-leggere-a-piastra/,/images/unishop_products_carpe/Bandelleleggereapiastra.webp
Bandelle pesanti a piastra,Bandelle pesanti a piastra,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-pesanti-a-piastra/,/images/unishop_products_carpe/Bandellepesantiapiastra.webp
Bandelle leggere con occhiolo,Bandelle leggere con occhiolo,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-leggere-con-occhiolo/,/images/unishop_products_carpe/Bandelleleggereconocchiolo.webp
Bandelle pesanti con occhiolo,Bandelle pesanti con occhiolo,https://www.unishop.it/carpenteria/bandelle-e-perni/bandelle-pesanti-con-occhiolo/,/images/unishop_products_carpe/Bandellepesanticonocchiolo.webp
Perno con piastra per bandelle,Perno con piastra per bandelle,https://www.unishop.it/carpenteria/bandelle-e-perni/perno-con-piastra-per-bandelle/,/images/unishop_products_carpe/Pernoconpiastraperbandelle.webp
Perno a vite legno,Perno a vite legno,https://www.unishop.it/perno-a-vite-legno/c1f56953-88db-401a-b2db-c198c40c5df4,/images/unishop_products_carpe/Pernoavitelegno.webp
Perno distanziato su zanca,Perno distanziato su zanca,https://www.unishop.it/perno-distanziato-su-zanca/91ee88e2-af7b-42a9-b8bd-30ea27eb6561,/images/unishop_products_carpe/Pernodistanziatosuzanca.webp
Perno a chiodo,Perno a chiodo - zincato bianco,https://www.unishop.it/perno-a-chiodo/b335a9d6-5cd0-49a2-b312-55627ff3c600,/images/unishop_products_carpe/Pernoachiodo.webp
A nodo,Rattoppi in legno abete,https://www.unishop.it/oe15/0907-600-015-01,/images/unishop_products_carpe/Anodo.webp
Rondella per carpenteria legn…,Rondella per carpenteria legno DIN 1052,https://www.unishop.it/23x80/0685-109-923-01,/images/unishop_products_carpe/Rondellapercarpenterialegn.webp
Lungo vena per spinotti,Rattoppi in legno abete,https://www.unishop.it/oe16/0907-603-016-01,/images/unishop_products_carpe/Lungovenaperspinotti.webp
Chiodi per carpenteria legno…,Chiodi per carpenteria legno TPS DIN 17140 - ad aderenza migliorata,https://www.unishop.it/6-5x210/0685-119-105-01,/images/unishop_products_carpe/Chiodipercarpenterialegno.webp
Rondella per carpenteria legno DIN 1052,Rondella per carpenteria legno DIN 1052,https://www.unishop.it/rondella-per-carpenteria-legno-din-1052/65897b0f-78dc-4cee-b9ef-59c0512ec9df,/images/unishop_products_carpe/RondellapercarpenterialegnoDIN1052.webp
Rattoppi in legno abete,Rattoppi in legno abete,https://www.unishop.it/carpenteria/accessori/rattoppi-in-legno-abete/,/images/unishop_products_carpe/Rattoppiinlegnoabete.webp
Chiodi per carpenteria legno TPS DIN 17140,Chiodi per carpenteria legno TPS DIN 17140 - ad aderenza migliorata,https://www.unishop.it/chiodi-per-carpenteria-legno-tps-din-17140/27014ff7-3b9d-4e92-9fe9-717c520fe432,/images/unishop_products_carpe/ChiodipercarpenterialegnoTPSDIN17140.webp
